🎯乌鸦赞助直播,#genre#
冰冰经典代,http://159.75.85.63:35455/douyu/74374
星爷影院代,http://159.75.85.63:35455/douyu/508118
虎牙 ·星星,http://hls.ye23.vip/wl/huya2205.php?id=11342412
虎牙 · 娜娜,http://tx-screenshots.flv.huya.com/src/1199602572388-1199602572388-5612220038967721984-2399205268232-10057-A-0-1.flv?
6MH周星星,http://tx-screenshots.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8
6MD特辑院,http://159.75.85.63:35455/douyu/3637778
6MH七先生,http://tx-screenshots.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.flv?
4MH暴走君,http://tx-screenshots.flv.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.flv?
4MH兜兜兜,http://tx-screenshots.flv.huya.com/src/1420736865-1420736865-6102018371396567040-2847687618-10057-A-0-1.flv?
4MH大裁子,http://tx-screenshots.flv.huya.com/src/1524434111-1524434111-6547394651651833856-3048991678-10057-A-0-1.flv?
4MH苦瓜姨,http://tx-screenshots.flv.huya.com/src/1449698962-1449698962-6226409630835146752-2789274564-10057-A-0-1.flv?
4MH爱小强,http://tx-screenshots.flv.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.flv?
4MH爱初心,http://tx-screenshots.flv.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.flv?
4MH铁血汉,http://tx-screenshots.flv.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.flv?
4MH我宝贝,http://tx-screenshots.flv.huya.com/src/1449567112-1449567112-6225843339397169152-2847687536-10057-A-0-1.flv?
4MH寞尛北,http://tx-screenshots.flv.huya.com/src/1420752082-1420752082-6102083727913910272-3049003134-10057-A-0-1.flv?
福星高照㊣代,https://pull.kktv8.com/livekktv/99592190.flv
福星高照㊣代,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
鸿运当头㊣代,https://pull.kktv8.com/livekktv/99350550.flv
凌儿影院㊣版,http://159.75.85.63:35455/douyu/1377142
麓山迷踪㊣版,http://159.75.85.63:35455/douyu/4505431
瑶瑶恐怖㊣版,http://159.75.85.63:35455/douyu/2935323
怡寶影院㊣版,http://159.75.85.63:35455/douyu/434971
小黛兮影㊣版,http://159.75.85.63:35455/douyu/11553944
萌小鬼片✔原,http://159.75.85.63:35455/douyu/3928
神乐影院-1台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影院✔原,http://159.75.85.63:35455/douyu/122402
可乐影院✔原,http://159.75.85.63:35455/douyu/20415
小宇60帧✔原,http://159.75.85.63:35455/douyu/323876
恐怖惊悚✔原,http://159.75.85.63:35455/douyu/96577
電影劇場✔原,http://159.75.85.63:35455/douyu/7575350
國語電影✔原,http://159.75.85.63:35455/douyu/2436390
豆瓣高分✔原,http://159.75.85.63:35455/douyu/8770422
花卷陪看✔原,http://159.75.85.63:35455/douyu/52787
漫威剧情✔原,http://159.75.85.63:35455/douyu/6140589
霍格沃茨✔原,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖✔原,http://159.75.85.63:35455/douyu/1165374
鬼片恐怖✔原,http://159.75.85.63:35455/douyu/2935323
小U鬼片✔原,http://159.75.85.63:35455/douyu/96577
菜园惊险✔原,http://159.75.85.63:35455/douyu/1735337
吃奶滴虫✔原,http://159.75.85.63:35455/douyu/263824
变种人片✔原,http://159.75.85.63:35455/douyu/9651304
喜剧电影✔原,http://159.75.85.63:35455/douyu/9292492
女神电影✔原,http://159.75.85.63:35455/douyu/747764
华语经典✔原,http://159.75.85.63:35455/douyu/434971
避风影院✔原,http://159.75.85.63:35455/douyu/9826611
星星影院✔原,http://159.75.85.63:35455/douyu/315131
欧美大片✔原,http://159.75.85.63:35455/douyu/2793084
贝爷MAX✔原,http://epg.112114.xyz/douyu/4332
贝爷影厅✔原,http://159.75.85.63:35455/douyu/252802
译制国语✔原,http://159.75.85.63:35455/douyu/2436390
绍兴影院✪另,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
南宁影院娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
乌克兰影院,http://serv25.vintera.tv:8081/test/aris/playlist.m3u8




🎯有线数字_,#genre#
超级综艺,http://111.13.111.242/000000001000PLTV/88888888/224/3221235747/1.m3u8?HlsProfileId=
超级电影,http://111.13.111.242/000000001000PLTV/88888888/224/3221235755/1.m3u8?HlsProfileId=
超级电视剧,http://111.13.111.242/000000001000PLTV/88888888/224/3221235788/1.m3u8?HlsProfileId=
炫舞未来,http://111.13.111.242/000000001000PLTV/88888888/224/3221235764/1.m3u8?HlsProfileId=
潮妈辣婆,http://111.13.111.242/000000001000PLTV/88888888/224/3221236059/1.m3u8?HlsProfileId=
农业致富,http://111.13.111.242/000000001000PLTV/88888888/224/3221236147/1.m3u8?HlsProfileId=
精品纪录,http://111.13.111.242/000000001000PLTV/88888888/224/3221236204/1.m3u8?HlsProfileId=
精品大剧,http://111.13.111.242/000000001000PLTV/88888888/224/3221236205/1.m3u8?HlsProfileId=
动作电影,http://111.13.111.242/000000001000PLTV/88888888/224/3221236207/1.m3u8?HlsProfileId=
怡伴健康,http://111.13.111.242/000000001000PLTV/88888888/224/3221236209/1.m3u8?HlsProfileId=
海外剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236211/1.m3u8?HlsProfileId=
古装剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236213/1.m3u8?HlsProfileId=
军事评论,http://111.13.111.242/000000001000PLTV/88888888/224/3221236210/1.m3u8?HlsProfileId=
家庭剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236206/1.m3u8?HlsProfileId=
军旅剧场,http://111.13.111.242/000000001000PLTV/88888888/224/3221236212/1.m3u8?HlsProfileId=
中国功夫,http://111.13.111.242/000000001000PLTV/88888888/224/3221236214/1.m3u8?HlsProfileId=
爱情喜剧,http://111.13.111.242/000000001000PLTV/88888888/224/3221236215/1.m3u8?HlsProfileId=
武搏世界,http://111.13.111.242/000000001000PLTV/88888888/224/3221236216/1.m3u8?HlsProfileId=
精品体育,http://111.13.111.242/000000001000PLTV/88888888/224/3221236208/1.m3u8?HlsProfileId=
超级体育,http://111.13.111.242/000000001000PLTV/88888888/224/3221235751/1.m3u8?HlsProfileId=
CCTV兵器科技,http://8.218.49.207:9999/ysp.php?id=bqkj
CCTV第一剧场,http://8.218.49.207:9999/ysp.php?id=dyjc
CCTV怀旧剧场,http://8.218.49.207:9999/ysp.php?id=hjjc
CCTV风云剧场,http://8.218.49.207:9999/ysp.php?id=fyjc
CCTV风云音乐,http://8.218.49.207:9999/ysp.php?id=fyyy
CCTV风云足球,http://8.218.49.207:9999/ysp.php?id=fyzq
CCTV电视指南,http://8.218.49.207:9999/ysp.php?id=dszn
CCTV女性时尚,http://8.218.49.207:9999/ysp.php?id=nxss
CCTV央视文化精品,http://8.218.49.207:9999/ysp.php?id=whjp
CCTV世界地理,http://8.218.49.207:9999/ysp.php?id=sjdl
CCTV高尔夫网球,http://8.218.49.207:9999/ysp.php?id=gefwq
CCTV央视台球,http://8.218.49.207:9999/ysp.php?id=ystq
CCTV卫生健康,http://8.218.49.207:9999/ysp.php?id=wsjk
华数电影4K,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000003000004748&livemode=1&stbId=3&HlsProfileId=
精彩影视,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000320630&livemode=1&stbId=3&HlsProfileId=
超级电影,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000003000012426&livemode=1&stbId=3&HlsProfileId=
超级体育,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000009601&livemode=1&stbId=3&HlsProfileId=
求索科学,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032344&livemode=1&stbId=3&HlsProfileId=
求索纪录,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000002000032052&livemode=1&stbId=3&HlsProfileId=
求索生活,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000002000003382&livemode=1&stbId=3&HlsProfileId=
求索动物,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000002000010046&livemode=1&stbId=3&HlsProfileId=
爱院线,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=3&HlsProfileId=
爱科幻,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=3&HlsProfileId=
爱喜剧,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=3&HlsProfileId=
爱都市,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000080630&livemode=1&stbId=3&HlsProfileId=
爱家庭,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000090630&livemode=1&stbId=3&HlsProfileId=
爱青春,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000100630&livemode=1&stbId=3&HlsProfileId=
爱江湖,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000110630&livemode=1&stbId=3&HlsProfileId=
爱浪漫,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000040630&livemode=1&stbId=3&HlsProfileId=
爱悬疑,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000050630&livemode=1&stbId=3&HlsProfileId=
爱玩具,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000220630&livemode=1&stbId=3&HlsProfileId=
爱电竞,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=3&HlsProfileId=
爱赛车,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3&HlsProfileId=
爱旅行,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=3&HlsProfileId=
爱怀旧,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000260630&livemode=1&stbId=3&HlsProfileId=
爱奇谈,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=3&HlsProfileId=
爱动漫,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000280630&livemode=1&stbId=3&HlsProfileId=
爱体育,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3&HlsProfileId=
爱探索,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=3&HlsProfileId=
爱经典,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000060630&livemode=1&stbId=3&HlsProfileId=
爱谍战,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000070630&livemode=1&stbId=3&HlsProfileId=
爱美食,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=3&HlsProfileId=
爱娱乐,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=3&HlsProfileId=
爱时尚,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=3&HlsProfileId=
爱历史,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=3&HlsProfileId=
爱科学,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=3&HlsProfileId=
爱军武,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=3&HlsProfileId=
爱幼教,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000180630&livemode=1&stbId=3&HlsProfileId=
爱猎奇,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=3&HlsProfileId=
爱解密,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=3&HlsProfileId=
爱世界,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=3&HlsProfileId=
足球频道,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000066&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000060&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000061&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000062&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000063&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000064&livemode=1&stbId=3&HlsProfileId=
咪咕视频,http://39.134.24.165/0000000000001000/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000065&livemode=1&stbId=3&HlsProfileId=






🎯港澳频道_,#genre#
凤凰中文,http://60.250.216.209:8570/http/61.67.128.130:8078/hls/21/80/phoenixch.m3u8
凤凰中文,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰资讯,http://60.250.216.209:8577/http/61.67.128.130:8078/hls/20/80/phoenixif.m3u8
凤凰资讯,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8
香港文旅,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
香港34台,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
EZTV1台,http://vvlive.eztv.vip:80/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
EZTV2台,http://vvlive.eztv.vip:80/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3
EZTV6台,http://vvlive.eztv.vip:80/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳門莲花,https://p.ggiptv.com/v/macaulotustv.php
4k👉修复,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
世界地理,http://cfss.cc/ds/ysp/qp.php?id=sjdl&Cf.m3u8
动物星球,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
TvbS新闻,http://gwtv.cnv8.tv:8097/tvbs_n/playlist.m3u8
TvbS频道,http://gwtv.cnv8.tv:8097/tvbs/playlist.m3u8
寰宇新聞,http://gwtv.cnv8.tv:8097/huanyuxinwen_twn/playlist.m3u8
中視新聞,http://gwtv.cnv8.tv:8097/zhongshinews_twn/playlist.m3u8
東森新聞,http://gwtv.cnv8.tv:8097/ettvnews/playlist.m3u8
年代新聞,http://gwtv.cnv8.tv:8097/niandainews_twn/playlist.m3u8
非凡新聞,http://gwtv.cnv8.tv:8097/feifannews_twn/playlist.m3u8
台視新聞,http://gwtv.cnv8.tv:8097/ttvnews_twn/playlist.m3u8
民視频道,http://gwtv.cnv8.tv:8097/ftvhd_taiwan/playlist.m3u8
民視台灣,http://gwtv.cnv8.tv:8097/ftvtaiwan_twn/playlist.m3u8
民視新聞,http://gwtv.cnv8.tv:8097/ftvnew_taiwan/playlist.m3u8
八大第一,http://gwtv.cnv8.tv:8097/badafirst/playlist.m3u8
民視第一,http://gwtv.cnv8.tv:8097/lunghuajingdian_twn/playlist.m3u8
緯來日本,http://gwtv.cnv8.tv:8097/videolandjapan/playlist.m3u8
ANIMAX,http://gwtv.cnv8.tv:8097/Animax/playlist.m3u8
AXNTaiw,http://gwtv.cnv8.tv:8097/axn_twn/playlist.m3u8
BBCEarth,http://gwtv.cnv8.tv:8097/bbcearth_twn/playlist.m3u8
BBCWorld,http://gwtv.cnv8.tv:8097/bbcnews_twn/playlist.m3u8
CINEMAX,http://gwtv.cnv8.tv:8097/cinemax_twn/playlist.m3u8
Discovery,http://gwtv.cnv8.tv:8097/discoverytwn_twn/playlist.m3u8
Discovery,http://gwtv.cnv8.tv:8097/discoveryhd_twn/playlist.m3u8
EYETV戲劇,http://gwtv.cnv8.tv:8097/eyetvxiju_twn/playlist.m3u8
EYETV旅遊,http://gwtv.cnv8.tv:8097/eyetvtravel_twn/playlist.m3u8
ELEVENg1,http://gwtv.cnv8.tv:8097/golfchannel_twn/playlist.m3u8
HBO频道,http://gwtv.cnv8.tv:8097/hbohd_twn/playlist.m3u8
TLC旅遊,http://gwtv.cnv8.tv:8097/tlc_twn/playlist.m3u8
Warner TV,http://gwtv.cnv8.tv:8097/WarnerTV/playlist.m3u8
八大戲劇,http://gwtv.cnv8.tv:8097/badadrama/playlist.m3u8
中天娛樂,http://gwtv.cnv8.tv:8097/ctient/playlist.m3u8
中天綜合,http://gwtv.cnv8.tv:8097/ctizhonghe/playlist.m3u8
中視經典,http://gwtv.cnv8.tv:8097/zhongshi_twn/playlist.m3u8
東森戲劇,http://gwtv.cnv8.tv:8097/ettvdrama/playlist.m3u8
東森財經,http://gwtv.cnv8.tv:8097/ettvcaijing_twn/playlist.m3u8
東森洋片,http://gwtv.cnv8.tv:8097/ettvwestern/playlist.m3u8
東森綜合,http://gwtv.cnv8.tv:8097/ettvzhonghe/playlist.m3u8
東森超視,http://gwtv.cnv8.tv:8097/ettvsuper/playlist.m3u8
東風衛視,http://gwtv.cnv8.tv:8097/aziotv_twn/playlist.m3u8
高點綜合,http://gwtv.cnv8.tv:8097/toptv_twn/playlist.m3u8
龍華戲劇,http://gwtv.cnv8.tv:8097/lunghuaxiju_twn/playlist.m3u8
龍華偶像,http://gwtv.cnv8.tv:8097/lunghuaidol_twn/playlist.m3u8
龍華洋片,http://gwtv.cnv8.tv:8097/lunghuawestern_twn/playlist.m3u8
龍祥時代,http://gwtv.cnv8.tv:8097/lungxiangtime_twn/playlist.m3u8
動物星球,http://gwtv.cnv8.tv:8097/animalplanet_twn/playlist.m3u8
好萊塢電,http://gwtv.cnv8.tv:8097/hollywoodmovies_twn/playlist.m3u8
緯來戲劇,http://gwtv.cnv8.tv:8097/videolandtv/playlist.m3u8
緯來電影,http://gwtv.cnv8.tv:8097/videolandmovie/playlist.m3u8
緯來育樂,http://gwtv.cnv8.tv:8097/videolandmax/playlist.m3u8
國家地理,http://gwtv.cnv8.tv:8097/natgeohd_twn/playlist.m3u8
衛視中文,http://gwtv.cnv8.tv:8097/weishichinese_twn/playlist.m3u8
星衛電影,http://gwtv.cnv8.tv:8097/xingwei_movie/playlist.m3u8
StarMovi,http://gwtv.cnv8.tv:8097/starmoviesgold_twn/playlist.m3u8
StarWorld,http://gwtv.cnv8.tv:8097/starworld_twn/playlist.m3u8
美亞電影台,http://gwtv.cnv8.tv:8097/meiyamovie_twn/playlist.m3u8
愛爾達體育2,http://gwtv.cnv8.tv:8097/eltasport2_twn/playlist.m3u8
愛爾達體育4,http://gwtv.cnv8.tv:8097/natgeowild_twn/playlist.m3u8
愛爾達影劇,http://gwtv.cnv8.tv:8097/eltayingju_twn/playlist.m3u8
愛爾達綜合,http://gwtv.cnv8.tv:8097/eltazonghe/playlist.m3u8
亞洲旅遊,http://gwtv.cnv8.tv:8097/asiatravel_twn/playlist.m3u8
CN卡通,http://gwtv.cnv8.tv:8097/momo1_twn/playlist.m3u8
龍華卡通,http://gwtv.cnv8.tv:8097/jingtiancartoon_twn/playlist.m3u8
中天新聞,http://gwtv.cnv8.tv:8097/ctinews/playlist.m3u8
MTV,http://gwtv.cnv8.tv:8097/mtvhd_twn/playlist.m3u8
八大綜合,http://gwtv.cnv8.tv:8097/badazhonghe/playlist.m3u8
三立綜合,http://gwtv.cnv8.tv:8097/sanlizhonghe/playlist.m3u8
三立台灣,http://gwtv.cnv8.tv:8097/sanlitaiwan/playlist.m3u8
三立都會,http://gwtv.cnv8.tv:8097/sanlidouhui_twn/playlist.m3u8
東森電影,http://gwtv.cnv8.tv:8097/ettvmovie/playlist.m3u8
博斯網球,http://gwtv.cnv8.tv:8097/bositennis_twn/playlist.m3u8
博斯運動1,http://gwtv.cnv8.tv:8097/bosisport1_twn/playlist.m3u8
博斯運動2,http://gwtv.cnv8.tv:8097/bosisport2_twn/playlist.m3u8
博斯高球1,http://gwtv.cnv8.tv:8097/bosigolf1_twn/playlist.m3u8
博斯高球2,http://gwtv.cnv8.tv:8097/bosigolf2_twn/playlist.m3u8
靖天國際,http://gwtv.cnv8.tv:8097/jingtianintl_twn/playlist.m3u8
TVBS歡樂,http://gwtv.cnv8.tv:8097/tvbshuanle_twn/playlist.m3u8
中天娱乐,http://198.16.100.90:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674
台视新闻,http://198.16.100.90:8278/ttv_taiwan/playlist.m3u8?tid=mdea1ba75c9e516139101&ct=17874&tsum=95f1742d36f959fe6e241587a4f8e970
公视新闻,http://198.16.100.90:8278/ctv_taiwan/playlist.m3u8?tid=MCCC8750228587502285&ct=19225&tsum=aca6268c0dd9f618ed5e944942132557
三立台湾,https://sanlihalive1-a.akamaihd.net/5ffd3a166f7241d9b489b7d7241db96f/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678506~exp=9007200919419497~acl=/5ffd3a166f7241d9b489b7d7241db96f/%2A/profile_0/chunklist.m3u8%2A~hmac=cfd432e7da8eece68fe4a4da3a3bc08ab1bbc50b147a84c95ae3d4a569e932b1
三立都会,https://sanlihalive1-a.akamaihd.net/4c3bb0ccad574d0e9b507c2dcd2dfabc/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678487~exp=9007200919419478~acl=/4c3bb0ccad574d0e9b507c2dcd2dfabc/*/profile_0/chunklist.m3u8*~hmac=1a3986bd8fb660eacbcc9954c67fb674fa810779ddc2fab5fa77188868ca3686
三立台湾,https://sanlihalive1-a.akamaihd.net/5ffd3a166f7241d9b489b7d7241db96f/ap-northeast-1/4338955585001/profile_0/chunklist.m3u8?hdnea=st=1664678506~exp=9007200919419497~acl=/5ffd3a166f7241d9b489b7d7241db96f/*/profile_0/chunklist.m3u8*~hmac=cfd432e7da8eece68fe4a4da3a3bc08ab1bbc50b147a84c95ae3d4a569e932b1
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
有线18,http://ddi.yj011.net:8080/sat/hk021.flv
财经体育咨询,http://ddi.yj011.net:8080/sat/hk011.flv
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰资讯,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰香港,http://php.17186.eu.org/phtv/fhxg.m3u8
星空卫视,http://113.117.74.18:8081/hls/87/index.m3u8
卫视音乐,http://vl15191373.imwork.net:8880/udp/239.93.0.157:2194
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视文旅,rtmp://ali-play.lezhibo.com/live/d803719995ab40df83fca5e638cac7f4
中天新聞 HD,http://211.72.65.236:8541/.m3u8
民視新聞 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
台視新聞 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
華視新聞資訊 HD,mitv://135.148.104.228:19806/df1dd1276eb8474da3cd12334065f7dd
TVBS新聞 HD,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新聞,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
東森新聞 HD,mitv://135.148.104.228:19806/a9b20866a39f45cbafacba9a002ee334
年代新聞 HD,http://50.7.238.114:8278/niandainews_twn/playlist.m3u8?ct=19226&tid=MA6A4647720946477209&tsum=48a66838dbcf633b2fb41307b29ef50a
三立新聞 HD,mitv://135.148.104.228:19806/ff825aef42f04c589354d7d999b37792
壹新聞 HD,mitv://135.148.104.228:19806/c4815d36091444f4b75aa85a2d8e301f
非凡新聞,mitv://135.148.104.228:19806/a900ce1aac5d489b88d221c7b3ca098e
寰宇新聞 HD,mitv://135.148.104.228:19806/7e0e534ede5e4405a05ca5e668cb5fb1
東森電影 HD,http://162.19.247.76:22222/live/dsdyt/index.m3u8
東森洋片 HD,http://198.16.100.90:8278/ettvwestern/playlist.m3u8?tid=MC2C7134276471342764&ct=19225&tsum=4889d0c08d077336bd5066b912891aee
TVBJ1,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153395
TVB1,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153396
TVBE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153398
TVB XING HE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153506
TVB CHINESE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153401
TVB CLASSIC,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153503
TVB E NEWS,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153504
TVB PEARL,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153399
TVB DRAMA,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153400
TVB JADE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153505
FAIRCHILD WEST,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=90351
FAIRCHILD 2,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=90352
TVB 翡翠台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571187&extension=ts
TVB 星河頻道,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571186&extension=ts
TVB 經典台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571197&extension=ts
TVB 娛樂新聞台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571188&extension=ts
